 IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
1831	Logic_board	No	No	Operational	L0_IO0	1
1832	IO_board	Yes	Yes	Failed	L0_IO0	1
1833	Logic_board	Yes	Yes	Failed	L0_IO0	1
1834	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1835	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1836	IO_board	No	No	Operational	L0_IO0	1
1837	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1838	IO_board	Yes	No	Failed	L0_IO1	0.571429
1839	IO_board	Yes	Yes	Failed	L0_IO0	1
1840	IO_board	Yes	No	Failed	L0_IO1	0.571429
1841	IO_board	Yes	No	Failed	L0_IO1	0.571429
1842	IO_board	No	No	Operational	L0_IO0	1
1843	IO_board	Yes	Yes	Failed	L0_IO0	1
1844	IO_board	Yes	No	Failed	L0_IO1	0.571429
1845	IO_board	Yes	No	Failed	L0_IO1	0.571429
1846	IO_board	Yes	No	Failed	L0_IO1	0.571429
1847	Logic_board	Yes	Yes	Failed	L0_IO0	1
1848	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1849	IO_board	Yes	No	Failed	L0_IO1	0.571429
1850	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1851	IO_board	Yes	No	Failed	L0_IO1	0.571429
1852	IO_board	Yes	No	Failed	L0_IO1	0.571429
1853	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1854	IO_board	Yes	Yes	Failed	L0_IO0	1
1855	IO_board	Yes	No	Failed	L0_IO1	0.571429
1856	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1857	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1858	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1859	IO_board	Yes	No	Failed	L0_IO1	0.571429
1860	IO_board	No	Yes	Failed	L1_IO0	0
1861	IO_board	Yes	No	Failed	L0_IO1	0.571429
1862	Logic_board	Yes	Yes	Failed	L0_IO0	1
1863	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1864	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1865	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1866	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1867	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1868	Logic_board	Yes	Yes	Failed	L0_IO0	1
1869	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1870	Logic_board	No	No	Operational	L0_IO0	1
1871	IO_board	Yes	No	Failed	L0_IO1	0.571429
1872	IO_board	No	No	Operational	L0_IO0	1
1873	IO_board	Yes	No	Failed	L0_IO1	0.571429
1874	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1875	IO_board	No	No	Operational	L0_IO0	1
1876	Logic_board	No	No	Operational	L0_IO0	1
1877	IO_board	Yes	No	Failed	L0_IO1	0.571429
1878	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1879	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1880	IO_board	Yes	No	Failed	L0_IO1	0.571429
1881	IO_board	Yes	No	Failed	L0_IO1	0.571429
1882	IO_board	Yes	No	Failed	L0_IO1	0.571429
1883	IO_board	Yes	No	Failed	L0_IO1	0.571429
1884	IO_board	Yes	No	Failed	L0_IO1	0.571429
1885	IO_board	Yes	No	Failed	L0_IO1	0.571429
1886	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1887	IO_board	Yes	No	Failed	L0_IO1	0.571429
1888	IO_board	Yes	Yes	Failed	L0_IO0	1
1889	IO_board	Yes	No	Failed	L0_IO1	0.571429
1890	Logic_board	Yes	Yes	Failed	L0_IO0	1
1891	IO_board	Yes	No	Failed	L0_IO1	0.571429
1892	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1893	Logic_board	Yes	Yes	Failed	L0_IO0	1
1894	IO_board	Yes	No	Failed	L0_IO1	0.571429
1895	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1896	IO_board	Yes	Yes	Failed	L0_IO0	1
1897	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1898	IO_board	No	No	Operational	L0_IO0	1
1899	Logic_board	No	No	Operational	L0_IO0	1
1900	IO_board	Yes	No	Failed	L0_IO1	0.571429
1901	IO_board	Yes	Yes	Failed	L0_IO0	1
1902	IO_board	Yes	No	Failed	L0_IO1	0.571429
1903	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1904	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1905	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1906	Logic_board	Yes	Yes	Failed	L0_IO0	1
1907	IO_board	Yes	No	Failed	L0_IO1	0.571429
1908	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1909	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1910	IO_board	Yes	Yes	Failed	L0_IO0	1
1911	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1912	IO_board	Yes	No	Failed	L0_IO1	0.571429
1913	IO_board	Yes	No	Failed	L0_IO1	0.571429
1914	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1915	Logic_board	No	No	Operational	L0_IO0	1
1916	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1917	IO_board	Yes	No	Failed	L0_IO1	0.571429
1918	IO_board	Yes	No	Failed	L0_IO1	0.571429
1919	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1920	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1921	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1922	Logic_board	No	No	Operational	L0_IO0	1
1923	IO_board	Yes	No	Failed	L0_IO1	0.571429
1924	IO_board	No	No	Operational	L0_IO0	1
1925	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1926	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1927	Logic_board	No	No	Operational	L0_IO0	1
1928	IO_board	Yes	No	Failed	L0_IO1	0.571429
1929	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1930	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1931	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1932	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1933	IO_board	No	No	Operational	L0_IO0	1
1934	IO_board	Yes	No	Failed	L0_IO1	0.571429
1935	IO_board	Yes	No	Failed	L0_IO1	0.571429
1936	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1937	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1938	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1939	IO_board	Yes	No	Failed	L0_IO1	0.571429
1940	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1941	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1942	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1943	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1944	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1945	IO_board	Yes	No	Failed	L0_IO1	0.571429
1946	IO_board	Yes	No	Failed	L0_IO1	0.571429
1947	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1948	IO_board	Yes	No	Failed	L0_IO1	0.571429
1949	IO_board	Yes	No	Failed	L0_IO1	0.571429
1950	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1951	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1952	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1953	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1954	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1955	IO_board	Yes	No	Failed	L0_IO1	0.571429
1956	IO_board	Yes	Yes	Failed	L0_IO0	1
1957	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1958	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1959	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1960	Logic_board	No	No	Operational	L0_IO0	1
1961	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1962	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1963	IO_board	Yes	No	Failed	L0_IO1	0.571429
1964	IO_board	Yes	Yes	Failed	L0_IO0	1
1965	IO_board	Yes	Yes	Failed	L0_IO0	1
1966	IO_board	Yes	No	Failed	L0_IO1	0.571429
1967	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1968	IO_board	Yes	Yes	Failed	L0_IO0	1
1969	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1970	IO_board	Yes	No	Failed	L0_IO1	0.571429
1971	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1972	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1973	Logic_board	Yes	Yes	Failed	L0_IO0	1
1974	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1975	IO_board	Yes	Yes	Failed	L0_IO0	1
1976	IO_board	Yes	No	Failed	L0_IO1	0.571429
1977	IO_board	Yes	No	Failed	L0_IO1	0.571429
1978	IO_board	Yes	No	Failed	L0_IO1	0.571429
1979	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1980	Logic_board	No	No	Operational	L0_IO0	1
1981	IO_board	Yes	No	Failed	L0_IO1	0.571429
1982	IO_board	No	Yes	Failed	L1_IO0	0
1983	IO_board	No	No	Operational	L0_IO0	1
1984	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1985	IO_board	Yes	Yes	Failed	L0_IO0	1
1986	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1987	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1988	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1989	IO_board	Yes	No	Failed	L0_IO1	0.571429
1990	IO_board	Yes	No	Failed	L0_IO1	0.571429
1991	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1992	IO_board	Yes	No	Failed	L0_IO1	0.571429
1993	Logic_board	No	Yes	Failed	L1_IO0	0.428571
1994	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1995	IO_board	Yes	No	Failed	L0_IO1	0.571429
1996	IO_board	Yes	No	Failed	L0_IO1	0.571429
1997	Logic_board	Yes	No	Failed	L0_IO1	0.285714
1998	Logic_board	Yes	Yes	Failed	L0_IO0	1
1999	IO_board	Yes	No	Failed	L0_IO1	0.571429
2000	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2001	Logic_board	No	No	Operational	L0_IO0	1
2002	IO_board	Yes	No	Failed	L0_IO1	0.571429
2003	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2004	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2005	IO_board	No	No	Operational	L0_IO0	1
2006	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2007	IO_board	Yes	No	Failed	L0_IO1	0.571429
2008	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2009	Logic_board	No	No	Operational	L0_IO0	1
2010	IO_board	Yes	Yes	Failed	L0_IO0	1
2011	Logic_board	No	No	Operational	L0_IO0	1
2012	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2013	IO_board	No	Yes	Failed	L1_IO0	0
2014	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2015	IO_board	No	No	Operational	L0_IO0	1
2016	IO_board	Yes	No	Failed	L0_IO1	0.571429
2017	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2018	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2019	IO_board	No	Yes	Failed	L1_IO0	0
2020	IO_board	Yes	No	Failed	L0_IO1	0.571429
2021	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2022	Logic_board	No	Yes	Failed	L1_IO0	0.428571
2023	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2024	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2025	IO_board	Yes	No	Failed	L0_IO1	0.571429
2026	IO_board	Yes	Yes	Failed	L0_IO0	1
2027	Logic_board	No	No	Operational	L0_IO0	1
2028	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2029	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2030	IO_board	Yes	No	Failed	L0_IO1	0.571429
2031	IO_board	Yes	No	Failed	L0_IO1	0.571429
2032	IO_board	Yes	No	Failed	L0_IO1	0.571429
2033	IO_board	Yes	Yes	Failed	L0_IO0	1
2034	IO_board	Yes	No	Failed	L0_IO1	0.571429
2035	IO_board	Yes	No	Failed	L0_IO1	0.571429
2036	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2037	IO_board	Yes	No	Failed	L0_IO1	0.571429
2038	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2039	Logic_board	Yes	Yes	Failed	L0_IO0	1
2040	IO_board	No	No	Operational	L0_IO0	1
2041	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2042	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2043	Logic_board	No	No	Operational	L0_IO0	1
2044	IO_board	No	No	Operational	L0_IO0	1
2045	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2046	IO_board	Yes	No	Failed	L0_IO1	0.571429
2047	IO_board	Yes	No	Failed	L0_IO1	0.571429
2048	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2049	Logic_board	Yes	Yes	Failed	L0_IO0	1
2050	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2051	Logic_board	Yes	Yes	Failed	L0_IO0	1
2052	IO_board	Yes	No	Failed	L0_IO1	0.571429
2053	IO_board	Yes	No	Failed	L0_IO1	0.571429
2054	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2055	Logic_board	Yes	Yes	Failed	L0_IO0	1
2056	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2057	IO_board	No	No	Operational	L0_IO0	1
2058	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2059	IO_board	Yes	No	Failed	L0_IO1	0.571429
2060	IO_board	Yes	No	Failed	L0_IO1	0.571429
2061	Logic_board	Yes	Yes	Failed	L0_IO0	1
2062	IO_board	Yes	No	Failed	L0_IO1	0.571429
2063	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2064	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2065	IO_board	Yes	No	Failed	L0_IO1	0.571429
2066	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2067	IO_board	Yes	Yes	Failed	L0_IO0	1
2068	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2069	IO_board	No	No	Operational	L0_IO0	1
2070	IO_board	Yes	No	Failed	L0_IO1	0.571429
2071	IO_board	No	No	Operational	L0_IO0	1
2072	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2073	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2074	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2075	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2076	IO_board	Yes	No	Failed	L0_IO1	0.571429
2077	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2078	IO_board	Yes	No	Failed	L0_IO1	0.571429
2079	IO_board	Yes	No	Failed	L0_IO1	0.571429
2080	IO_board	No	No	Operational	L0_IO0	1
2081	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2082	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2083	IO_board	No	No	Operational	L0_IO0	1
2084	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2085	Logic_board	No	No	Operational	L0_IO0	1
2086	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2087	IO_board	Yes	Yes	Failed	L0_IO0	1
2088	IO_board	Yes	No	Failed	L0_IO1	0.571429
2089	IO_board	Yes	No	Failed	L0_IO1	0.571429
2090	IO_board	Yes	No	Failed	L0_IO1	0.571429
2091	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2092	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2093	IO_board	Yes	No	Failed	L0_IO1	0.571429
2094	Logic_board	No	No	Operational	L0_IO0	1
2095	IO_board	Yes	No	Failed	L0_IO1	0.571429
2096	Logic_board	Yes	Yes	Failed	L0_IO0	1
2097	IO_board	No	No	Operational	L0_IO0	1
2098	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2099	IO_board	Yes	No	Failed	L0_IO1	0.571429
2100	IO_board	Yes	Yes	Failed	L0_IO0	1
2101	IO_board	No	No	Operational	L0_IO0	1
2102	IO_board	Yes	No	Failed	L0_IO1	0.571429
2103	IO_board	Yes	No	Failed	L0_IO1	0.571429
2104	IO_board	Yes	Yes	Failed	L0_IO0	1
2105	IO_board	Yes	No	Failed	L0_IO1	0.571429
2106	IO_board	No	Yes	Failed	L1_IO0	0
2107	IO_board	Yes	No	Failed	L0_IO1	0.571429
2108	IO_board	Yes	No	Failed	L0_IO1	0.571429
2109	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2110	Logic_board	No	Yes	Failed	L1_IO0	0.428571
2111	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2112	IO_board	Yes	No	Failed	L0_IO1	0.571429
2113	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2114	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2115	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2116	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2117	IO_board	No	No	Operational	L0_IO0	1
2118	IO_board	Yes	No	Failed	L0_IO1	0.571429
2119	IO_board	Yes	No	Failed	L0_IO1	0.571429
2120	Logic_board	Yes	Yes	Failed	L0_IO0	1
2121	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2122	Logic_board	No	No	Operational	L0_IO0	1
2123	IO_board	Yes	No	Failed	L0_IO1	0.571429
2124	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2125	IO_board	Yes	No	Failed	L0_IO1	0.571429
2126	IO_board	Yes	No	Failed	L0_IO1	0.571429
2127	IO_board	Yes	Yes	Failed	L0_IO0	1
2128	IO_board	No	No	Operational	L0_IO0	1
2129	IO_board	Yes	No	Failed	L0_IO1	0.571429
2130	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2131	IO_board	Yes	Yes	Failed	L0_IO0	1
2132	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2133	IO_board	Yes	No	Failed	L0_IO1	0.571429
2134	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2135	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2136	IO_board	Yes	No	Failed	L0_IO1	0.571429
2137	IO_board	Yes	No	Failed	L0_IO1	0.571429
2138	IO_board	No	Yes	Failed	L1_IO0	0
2139	IO_board	Yes	No	Failed	L0_IO1	0.571429
2140	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2141	Logic_board	No	No	Operational	L0_IO0	1
2142	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2143	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2144	IO_board	Yes	No	Failed	L0_IO1	0.571429
2145	IO_board	No	No	Operational	L0_IO0	1
2146	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2147	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2148	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2149	IO_board	Yes	No	Failed	L0_IO1	0.571429
2150	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2151	IO_board	No	Yes	Failed	L1_IO0	0
2152	Logic_board	Yes	Yes	Failed	L0_IO0	1
2153	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2154	IO_board	Yes	No	Failed	L0_IO1	0.571429
2155	Logic_board	Yes	Yes	Failed	L0_IO0	1
2156	IO_board	No	No	Operational	L0_IO0	1
2157	Logic_board	Yes	Yes	Failed	L0_IO0	1
2158	IO_board	No	No	Operational	L0_IO0	1
2159	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2160	IO_board	Yes	No	Failed	L0_IO1	0.571429
2161	IO_board	Yes	No	Failed	L0_IO1	0.571429
2162	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2163	IO_board	Yes	No	Failed	L0_IO1	0.571429
2164	IO_board	No	No	Operational	L0_IO0	1
2165	IO_board	Yes	No	Failed	L0_IO1	0.571429
2166	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2167	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2168	IO_board	Yes	No	Failed	L0_IO1	0.571429
2169	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2170	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2171	Logic_board	No	No	Operational	L0_IO0	1
2172	Logic_board	No	No	Operational	L0_IO0	1
2173	Logic_board	Yes	Yes	Failed	L0_IO0	1
2174	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2175	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2176	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2177	IO_board	Yes	No	Failed	L0_IO1	0.571429
2178	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2179	IO_board	Yes	No	Failed	L0_IO1	0.571429
2180	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2181	IO_board	Yes	Yes	Failed	L0_IO0	1
2182	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2183	IO_board	Yes	No	Failed	L0_IO1	0.571429
2184	IO_board	Yes	Yes	Failed	L0_IO0	1
2185	IO_board	Yes	No	Failed	L0_IO1	0.571429
2186	IO_board	Yes	No	Failed	L0_IO1	0.571429
2187	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2188	IO_board	Yes	No	Failed	L0_IO1	0.571429
2189	IO_board	Yes	Yes	Failed	L0_IO0	1
2190	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2191	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2192	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2193	IO_board	Yes	No	Failed	L0_IO1	0.571429
2194	Logic_board	No	No	Operational	L0_IO0	1
2195	IO_board	No	No	Operational	L0_IO0	1
2196	IO_board	Yes	Yes	Failed	L0_IO0	1
2197	IO_board	Yes	No	Failed	L0_IO1	0.571429
2198	Logic_board	No	No	Operational	L0_IO0	1
2199	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2200	Logic_board	No	No	Operational	L0_IO0	1
2201	IO_board	Yes	No	Failed	L0_IO1	0.571429
2202	IO_board	Yes	No	Failed	L0_IO1	0.571429
2203	IO_board	Yes	No	Failed	L0_IO1	0.571429
2204	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2205	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2206	IO_board	No	No	Operational	L0_IO0	1
2207	IO_board	Yes	No	Failed	L0_IO1	0.571429
2208	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2209	IO_board	Yes	Yes	Failed	L0_IO0	1
2210	IO_board	Yes	No	Failed	L0_IO1	0.571429
2211	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2212	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2213	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2214	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2215	IO_board	Yes	Yes	Failed	L0_IO0	1
2216	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2217	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2218	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2219	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2220	IO_board	Yes	Yes	Failed	L0_IO0	1
2221	Logic_board	No	No	Operational	L0_IO0	1
2222	IO_board	Yes	No	Failed	L0_IO1	0.571429
2223	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2224	IO_board	Yes	No	Failed	L0_IO1	0.571429
2225	Logic_board	No	No	Operational	L0_IO0	1
2226	IO_board	No	No	Operational	L0_IO0	1
2227	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2228	IO_board	Yes	No	Failed	L0_IO1	0.571429
2229	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2230	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2231	Logic_board	Yes	Yes	Failed	L0_IO0	1
2232	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2233	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2234	IO_board	Yes	No	Failed	L0_IO1	0.571429
2235	IO_board	Yes	No	Failed	L0_IO1	0.571429
2236	IO_board	Yes	No	Failed	L0_IO1	0.571429
2237	IO_board	Yes	No	Failed	L0_IO1	0.571429
2238	IO_board	Yes	Yes	Failed	L0_IO0	1
2239	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2240	Logic_board	Yes	Yes	Failed	L0_IO0	1
2241	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2242	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2243	IO_board	Yes	No	Failed	L0_IO1	0.571429
2244	IO_board	Yes	No	Failed	L0_IO1	0.571429
2245	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2246	IO_board	Yes	No	Failed	L0_IO1	0.571429
2247	IO_board	Yes	Yes	Failed	L0_IO0	1
2248	IO_board	Yes	No	Failed	L0_IO1	0.571429
2249	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2250	IO_board	Yes	No	Failed	L0_IO1	0.571429
2251	IO_board	No	No	Operational	L0_IO0	1
2252	IO_board	Yes	No	Failed	L0_IO1	0.571429
2253	IO_board	Yes	No	Failed	L0_IO1	0.571429
2254	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2255	IO_board	Yes	No	Failed	L0_IO1	0.571429
2256	IO_board	Yes	No	Failed	L0_IO1	0.571429
2257	IO_board	Yes	No	Failed	L0_IO1	0.571429
2258	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2259	IO_board	Yes	No	Failed	L0_IO1	0.571429
2260	IO_board	Yes	No	Failed	L0_IO1	0.571429
2261	IO_board	Yes	No	Failed	L0_IO1	0.571429
2262	IO_board	Yes	Yes	Failed	L0_IO0	1
2263	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2264	IO_board	Yes	No	Failed	L0_IO1	0.571429
2265	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2266	IO_board	Yes	No	Failed	L0_IO1	0.571429
2267	IO_board	No	No	Operational	L0_IO0	1
2268	IO_board	Yes	No	Failed	L0_IO1	0.571429
2269	IO_board	Yes	No	Failed	L0_IO1	0.571429
2270	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2271	IO_board	No	No	Operational	L0_IO0	1
2272	IO_board	Yes	No	Failed	L0_IO1	0.571429
2273	IO_board	Yes	No	Failed	L0_IO1	0.571429
2274	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2275	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2276	IO_board	Yes	Yes	Failed	L0_IO0	1
2277	IO_board	No	Yes	Failed	L1_IO0	0
2278	IO_board	Yes	Yes	Failed	L0_IO0	1
2279	IO_board	Yes	No	Failed	L0_IO1	0.571429
2280	IO_board	Yes	No	Failed	L0_IO1	0.571429
2281	IO_board	Yes	No	Failed	L0_IO1	0.571429
2282	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2283	IO_board	No	No	Operational	L0_IO0	1
2284	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2285	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2286	IO_board	Yes	No	Failed	L0_IO1	0.571429
2287	IO_board	Yes	Yes	Failed	L0_IO0	1
2288	IO_board	Yes	No	Failed	L0_IO1	0.571429
2289	IO_board	Yes	No	Failed	L0_IO1	0.571429
2290	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2291	IO_board	Yes	No	Failed	L0_IO1	0.571429
2292	IO_board	Yes	Yes	Failed	L0_IO0	1
2293	IO_board	Yes	No	Failed	L0_IO1	0.571429
2294	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2295	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2296	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2297	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2298	Logic_board	Yes	No	Failed	L0_IO1	0.285714
2299	Logic_board	Yes	No	Failed	L0_IO1	0.285714
