 IDnum	Economical_State	Export_Decision	U
2535	Slightly_worse	After_6_mos	0.697762
2536	Same	After_12_mos	0.267655
2537	Slightly_worse	After_6_mos	0.697762
2538	Severely_bad	After_12_mos	0.429236
2539	Same	Now	1
2540	Same	Now	1
2541	Severely_bad	After_6_mos	0.468323
2542	Same	After_6_mos	0.892473
2543	Severely_bad	After_6_mos	0.468323
2544	Same	After_6_mos	0.892473
2545	Same	After_12_mos	0.267655
2546	Same	Now	1
2547	Severely_bad	After_6_mos	0.468323
2548	Severely_bad	After_6_mos	0.468323
2549	Severely_bad	After_6_mos	0.468323
2550	Slightly_worse	After_12_mos	0.622203
2551	Same	After_12_mos	0.267655
2552	Severely_bad	Now	0
2553	Same	Now	1
2554	Same	Now	1
2555	Severely_bad	After_6_mos	0.468323
2556	Same	After_6_mos	0.892473
2557	Same	After_12_mos	0.267655
2558	Slightly_worse	After_12_mos	0.622203
2559	Slightly_worse	Now	0.750073
2560	Same	After_6_mos	0.892473
2561	Severely_bad	Now	0
2562	Severely_bad	After_12_mos	0.429236
2563	Slightly_worse	After_12_mos	0.622203
2564	Same	After_6_mos	0.892473
2565	Severely_bad	Now	0
2566	Slightly_worse	After_12_mos	0.622203
2567	Slightly_worse	After_12_mos	0.622203
2568	Slightly_worse	After_6_mos	0.697762
2569	Same	After_6_mos	0.892473
2570	Slightly_worse	After_12_mos	0.622203
2571	Severely_bad	Now	0
2572	Severely_bad	After_12_mos	0.429236
2573	Slightly_worse	After_6_mos	0.697762
2574	Same	After_6_mos	0.892473
2575	Severely_bad	Now	0
2576	Severely_bad	Now	0
2577	Severely_bad	After_12_mos	0.429236
2578	Severely_bad	Now	0
2579	Same	After_6_mos	0.892473
2580	Slightly_worse	After_12_mos	0.622203
2581	Severely_bad	After_12_mos	0.429236
2582	Slightly_worse	After_12_mos	0.622203
2583	Slightly_worse	After_6_mos	0.697762
2584	Slightly_worse	After_6_mos	0.697762
2585	Same	After_12_mos	0.267655
2586	Same	After_6_mos	0.892473
2587	Same	After_12_mos	0.267655
2588	Slightly_worse	After_12_mos	0.622203
2589	Same	After_12_mos	0.267655
2590	Same	Now	1
2591	Slightly_worse	After_6_mos	0.697762
2592	Same	Now	1
2593	Same	Now	1
2594	Severely_bad	After_6_mos	0.468323
2595	Same	After_12_mos	0.267655
2596	Same	After_6_mos	0.892473
2597	Same	After_6_mos	0.892473
2598	Same	After_6_mos	0.892473
2599	Slightly_worse	Now	0.750073
2600	Same	After_6_mos	0.892473
2601	Severely_bad	Now	0
2602	Severely_bad	After_12_mos	0.429236
2603	Severely_bad	After_12_mos	0.429236
2604	Severely_bad	After_6_mos	0.468323
2605	Severely_bad	After_6_mos	0.468323
2606	Same	After_12_mos	0.267655
2607	Same	Now	1
2608	Severely_bad	After_6_mos	0.468323
2609	Severely_bad	After_12_mos	0.429236
2610	Severely_bad	After_6_mos	0.468323
2611	Same	After_6_mos	0.892473
2612	Severely_bad	After_12_mos	0.429236
2613	Same	Now	1
2614	Severely_bad	After_6_mos	0.468323
2615	Severely_bad	Now	0
2616	Severely_bad	After_6_mos	0.468323
2617	Slightly_worse	Now	0.750073
2618	Slightly_worse	After_6_mos	0.697762
2619	Slightly_worse	After_12_mos	0.622203
2620	Severely_bad	Now	0
2621	Same	After_12_mos	0.267655
2622	Slightly_worse	After_6_mos	0.697762
2623	Severely_bad	Now	0
2624	Severely_bad	After_6_mos	0.468323
2625	Same	Now	1
2626	Same	Now	1
2627	Slightly_worse	Now	0.750073
2628	Same	After_6_mos	0.892473
2629	Slightly_worse	Now	0.750073
2630	Severely_bad	After_6_mos	0.468323
2631	Same	After_12_mos	0.267655
2632	Slightly_worse	After_12_mos	0.622203
2633	Severely_bad	After_12_mos	0.429236
2634	Slightly_worse	After_12_mos	0.622203
2635	Same	Now	1
2636	Same	After_6_mos	0.892473
2637	Severely_bad	After_6_mos	0.468323
2638	Same	After_12_mos	0.267655
2639	Severely_bad	Now	0
2640	Same	After_6_mos	0.892473
2641	Severely_bad	Now	0
2642	Same	After_6_mos	0.892473
2643	Slightly_worse	After_6_mos	0.697762
2644	Severely_bad	Now	0
2645	Slightly_worse	After_6_mos	0.697762
2646	Severely_bad	After_6_mos	0.468323
2647	Slightly_worse	After_12_mos	0.622203
2648	Severely_bad	Now	0
2649	Severely_bad	After_12_mos	0.429236
2650	Same	After_6_mos	0.892473
2651	Same	After_6_mos	0.892473
2652	Severely_bad	After_12_mos	0.429236
2653	Same	Now	1
2654	Slightly_worse	Now	0.750073
2655	Same	After_6_mos	0.892473
2656	Slightly_worse	After_12_mos	0.622203
2657	Slightly_worse	After_6_mos	0.697762
2658	Same	Now	1
2659	Slightly_worse	After_12_mos	0.622203
2660	Same	After_6_mos	0.892473
2661	Severely_bad	After_12_mos	0.429236
2662	Same	Now	1
2663	Slightly_worse	Now	0.750073
2664	Same	After_6_mos	0.892473
2665	Severely_bad	After_12_mos	0.429236
2666	Same	Now	1
2667	Slightly_worse	After_12_mos	0.622203
2668	Slightly_worse	After_6_mos	0.697762
2669	Same	After_6_mos	0.892473
2670	Slightly_worse	After_12_mos	0.622203
2671	Slightly_worse	After_12_mos	0.622203
2672	Same	Now	1
2673	Slightly_worse	After_6_mos	0.697762
2674	Same	After_12_mos	0.267655
2675	Same	After_6_mos	0.892473
2676	Severely_bad	After_6_mos	0.468323
2677	Same	Now	1
2678	Same	After_6_mos	0.892473
2679	Severely_bad	Now	0
2680	Slightly_worse	After_6_mos	0.697762
2681	Slightly_worse	After_12_mos	0.622203
2682	Severely_bad	After_6_mos	0.468323
2683	Slightly_worse	After_6_mos	0.697762
2684	Severely_bad	After_6_mos	0.468323
2685	Same	After_6_mos	0.892473
2686	Slightly_worse	After_6_mos	0.697762
2687	Slightly_worse	After_6_mos	0.697762
2688	Severely_bad	Now	0
2689	Same	After_6_mos	0.892473
2690	Slightly_worse	Now	0.750073
2691	Same	After_6_mos	0.892473
2692	Slightly_worse	After_12_mos	0.622203
2693	Slightly_worse	After_12_mos	0.622203
2694	Severely_bad	Now	0
2695	Same	After_6_mos	0.892473
2696	Slightly_worse	After_12_mos	0.622203
2697	Same	Now	1
2698	Same	After_12_mos	0.267655
2699	Severely_bad	After_6_mos	0.468323
2700	Severely_bad	After_6_mos	0.468323
2701	Severely_bad	After_12_mos	0.429236
2702	Severely_bad	Now	0
2703	Same	Now	1
2704	Same	Now	1
2705	Same	After_12_mos	0.267655
2706	Same	Now	1
2707	Slightly_worse	After_6_mos	0.697762
2708	Same	After_6_mos	0.892473
2709	Severely_bad	After_6_mos	0.468323
2710	Slightly_worse	Now	0.750073
2711	Severely_bad	After_12_mos	0.429236
2712	Severely_bad	After_12_mos	0.429236
2713	Same	Now	1
2714	Severely_bad	After_6_mos	0.468323
2715	Slightly_worse	After_6_mos	0.697762
2716	Same	Now	1
2717	Same	After_12_mos	0.267655
2718	Slightly_worse	After_12_mos	0.622203
2719	Slightly_worse	Now	0.750073
2720	Severely_bad	After_12_mos	0.429236
2721	Same	After_12_mos	0.267655
2722	Severely_bad	After_12_mos	0.429236
2723	Severely_bad	Now	0
2724	Severely_bad	Now	0
2725	Severely_bad	Now	0
2726	Severely_bad	After_12_mos	0.429236
2727	Same	After_6_mos	0.892473
2728	Severely_bad	After_12_mos	0.429236
2729	Slightly_worse	Now	0.750073
2730	Slightly_worse	Now	0.750073
2731	Slightly_worse	After_6_mos	0.697762
2732	Severely_bad	After_6_mos	0.468323
2733	Severely_bad	After_12_mos	0.429236
2734	Slightly_worse	After_6_mos	0.697762
2735	Same	After_6_mos	0.892473
2736	Slightly_worse	Now	0.750073
2737	Same	Now	1
2738	Same	After_6_mos	0.892473
2739	Severely_bad	After_6_mos	0.468323
2740	Slightly_worse	Now	0.750073
2741	Same	After_12_mos	0.267655
2742	Same	After_12_mos	0.267655
2743	Severely_bad	After_6_mos	0.468323
2744	Same	After_12_mos	0.267655
2745	Severely_bad	Now	0
2746	Same	After_12_mos	0.267655
2747	Same	After_12_mos	0.267655
2748	Slightly_worse	After_6_mos	0.697762
2749	Slightly_worse	After_12_mos	0.622203
2750	Slightly_worse	Now	0.750073
2751	Slightly_worse	After_12_mos	0.622203
2752	Same	After_12_mos	0.267655
2753	Severely_bad	After_12_mos	0.429236
2754	Slightly_worse	After_6_mos	0.697762
2755	Same	After_12_mos	0.267655
2756	Same	After_12_mos	0.267655
2757	Severely_bad	Now	0
2758	Same	After_12_mos	0.267655
2759	Severely_bad	After_12_mos	0.429236
2760	Severely_bad	After_12_mos	0.429236
2761	Severely_bad	After_6_mos	0.468323
2762	Same	After_6_mos	0.892473
2763	Slightly_worse	After_6_mos	0.697762
2764	Severely_bad	After_12_mos	0.429236
2765	Same	Now	1
2766	Severely_bad	After_12_mos	0.429236
2767	Same	Now	1
2768	Slightly_worse	After_6_mos	0.697762
2769	Same	After_6_mos	0.892473
2770	Severely_bad	Now	0
2771	Slightly_worse	After_6_mos	0.697762
2772	Slightly_worse	Now	0.750073
2773	Slightly_worse	Now	0.750073
2774	Slightly_worse	After_6_mos	0.697762
2775	Same	After_12_mos	0.267655
2776	Severely_bad	After_12_mos	0.429236
2777	Severely_bad	After_6_mos	0.468323
2778	Slightly_worse	After_6_mos	0.697762
2779	Severely_bad	After_6_mos	0.468323
2780	Severely_bad	After_12_mos	0.429236
2781	Same	Now	1
2782	Same	After_12_mos	0.267655
2783	Same	After_12_mos	0.267655
2784	Severely_bad	After_12_mos	0.429236
2785	Severely_bad	After_12_mos	0.429236
2786	Severely_bad	After_6_mos	0.468323
2787	Slightly_worse	After_12_mos	0.622203
2788	Slightly_worse	After_12_mos	0.622203
2789	Slightly_worse	After_12_mos	0.622203
2790	Severely_bad	Now	0
2791	Slightly_worse	Now	0.750073
2792	Same	Now	1
2793	Severely_bad	After_12_mos	0.429236
2794	Same	Now	1
2795	Slightly_worse	After_6_mos	0.697762
2796	Severely_bad	Now	0
2797	Severely_bad	Now	0
2798	Severely_bad	After_12_mos	0.429236
2799	Slightly_worse	After_12_mos	0.622203
2800	Same	After_12_mos	0.267655
2801	Slightly_worse	After_12_mos	0.622203
2802	Slightly_worse	Now	0.750073
2803	Severely_bad	Now	0
2804	Same	After_6_mos	0.892473
2805	Slightly_worse	After_6_mos	0.697762
2806	Same	After_6_mos	0.892473
2807	Severely_bad	After_12_mos	0.429236
2808	Severely_bad	After_6_mos	0.468323
2809	Severely_bad	Now	0
2810	Severely_bad	Now	0
2811	Same	After_12_mos	0.267655
2812	Same	After_6_mos	0.892473
2813	Slightly_worse	Now	0.750073
2814	Severely_bad	After_12_mos	0.429236
2815	Same	Now	1
2816	Severely_bad	After_6_mos	0.468323
2817	Slightly_worse	After_6_mos	0.697762
2818	Same	After_6_mos	0.892473
2819	Same	After_12_mos	0.267655
2820	Slightly_worse	After_12_mos	0.622203
2821	Same	After_6_mos	0.892473
2822	Severely_bad	Now	0
2823	Same	Now	1
2824	Same	After_6_mos	0.892473
2825	Same	After_12_mos	0.267655
2826	Severely_bad	Now	0
2827	Slightly_worse	Now	0.750073
2828	Slightly_worse	After_12_mos	0.622203
2829	Same	After_6_mos	0.892473
2830	Severely_bad	After_6_mos	0.468323
2831	Slightly_worse	Now	0.750073
2832	Same	After_12_mos	0.267655
2833	Same	After_12_mos	0.267655
2834	Same	After_6_mos	0.892473
2835	Severely_bad	After_6_mos	0.468323
2836	Severely_bad	After_6_mos	0.468323
2837	Same	Now	1
2838	Same	After_6_mos	0.892473
2839	Slightly_worse	Now	0.750073
2840	Same	After_12_mos	0.267655
2841	Same	After_12_mos	0.267655
2842	Severely_bad	Now	0
2843	Same	Now	1
2844	Same	After_6_mos	0.892473
2845	Slightly_worse	After_12_mos	0.622203
2846	Slightly_worse	Now	0.750073
2847	Slightly_worse	Now	0.750073
2848	Same	After_6_mos	0.892473
2849	Severely_bad	After_6_mos	0.468323
2850	Slightly_worse	After_6_mos	0.697762
2851	Severely_bad	After_6_mos	0.468323
2852	Severely_bad	After_12_mos	0.429236
2853	Severely_bad	After_12_mos	0.429236
2854	Slightly_worse	After_12_mos	0.622203
2855	Same	After_6_mos	0.892473
2856	Same	After_12_mos	0.267655
2857	Severely_bad	After_6_mos	0.468323
2858	Same	Now	1
2859	Severely_bad	After_6_mos	0.468323
2860	Same	After_6_mos	0.892473
2861	Same	After_12_mos	0.267655
2862	Slightly_worse	Now	0.750073
2863	Slightly_worse	After_12_mos	0.622203
2864	Slightly_worse	After_6_mos	0.697762
2865	Same	After_12_mos	0.267655
2866	Slightly_worse	Now	0.750073
2867	Severely_bad	After_12_mos	0.429236
2868	Same	Now	1
2869	Severely_bad	After_6_mos	0.468323
2870	Slightly_worse	After_6_mos	0.697762
2871	Same	After_12_mos	0.267655
2872	Slightly_worse	Now	0.750073
2873	Severely_bad	After_12_mos	0.429236
2874	Same	After_12_mos	0.267655
2875	Slightly_worse	Now	0.750073
2876	Same	After_6_mos	0.892473
2877	Same	After_6_mos	0.892473
2878	Same	After_6_mos	0.892473
2879	Same	After_12_mos	0.267655
2880	Same	After_12_mos	0.267655
2881	Slightly_worse	Now	0.750073
2882	Same	Now	1
2883	Slightly_worse	Now	0.750073
2884	Severely_bad	After_6_mos	0.468323
2885	Slightly_worse	After_12_mos	0.622203
2886	Same	After_12_mos	0.267655
2887	Slightly_worse	After_12_mos	0.622203
2888	Slightly_worse	After_12_mos	0.622203
2889	Severely_bad	After_6_mos	0.468323
2890	Slightly_worse	After_12_mos	0.622203
2891	Slightly_worse	After_6_mos	0.697762
2892	Same	After_12_mos	0.267655
2893	Same	After_12_mos	0.267655
2894	Same	After_6_mos	0.892473
2895	Severely_bad	After_12_mos	0.429236
2896	Same	After_12_mos	0.267655
2897	Same	After_6_mos	0.892473
2898	Same	After_6_mos	0.892473
2899	Severely_bad	After_12_mos	0.429236
2900	Same	After_6_mos	0.892473
2901	Slightly_worse	Now	0.750073
2902	Same	After_6_mos	0.892473
2903	Slightly_worse	After_6_mos	0.697762
2904	Same	After_6_mos	0.892473
2905	Same	Now	1
2906	Slightly_worse	Now	0.750073
2907	Slightly_worse	After_6_mos	0.697762
2908	Severely_bad	After_6_mos	0.468323
2909	Same	Now	1
2910	Severely_bad	After_6_mos	0.468323
2911	Slightly_worse	Now	0.750073
2912	Severely_bad	After_12_mos	0.429236
2913	Same	After_12_mos	0.267655
2914	Same	Now	1
2915	Same	After_6_mos	0.892473
2916	Severely_bad	After_6_mos	0.468323
2917	Slightly_worse	Now	0.750073
2918	Same	After_6_mos	0.892473
2919	Same	After_12_mos	0.267655
2920	Severely_bad	Now	0
2921	Same	Now	1
2922	Same	After_12_mos	0.267655
2923	Slightly_worse	After_6_mos	0.697762
2924	Slightly_worse	After_6_mos	0.697762
2925	Slightly_worse	Now	0.750073
2926	Severely_bad	After_6_mos	0.468323
2927	Severely_bad	Now	0
2928	Slightly_worse	After_6_mos	0.697762
2929	Severely_bad	After_6_mos	0.468323
2930	Same	Now	1
2931	Slightly_worse	After_12_mos	0.622203
2932	Same	After_12_mos	0.267655
2933	Same	After_12_mos	0.267655
2934	Same	After_12_mos	0.267655
2935	Slightly_worse	After_6_mos	0.697762
2936	Same	After_6_mos	0.892473
2937	Slightly_worse	Now	0.750073
2938	Slightly_worse	After_6_mos	0.697762
2939	Severely_bad	After_6_mos	0.468323
2940	Severely_bad	After_6_mos	0.468323
2941	Severely_bad	After_6_mos	0.468323
2942	Severely_bad	After_12_mos	0.429236
2943	Same	Now	1
2944	Same	After_12_mos	0.267655
2945	Same	After_12_mos	0.267655
2946	Same	After_6_mos	0.892473
2947	Severely_bad	After_12_mos	0.429236
2948	Same	Now	1
2949	Slightly_worse	After_6_mos	0.697762
2950	Severely_bad	After_6_mos	0.468323
2951	Slightly_worse	After_6_mos	0.697762
2952	Same	Now	1
2953	Same	After_12_mos	0.267655
2954	Slightly_worse	After_6_mos	0.697762
2955	Same	After_12_mos	0.267655
2956	Same	After_6_mos	0.892473
2957	Same	Now	1
2958	Slightly_worse	Now	0.750073
2959	Severely_bad	After_6_mos	0.468323
2960	Same	After_6_mos	0.892473
2961	Same	After_6_mos	0.892473
2962	Severely_bad	After_12_mos	0.429236
2963	Same	After_12_mos	0.267655
2964	Severely_bad	Now	0
2965	Same	Now	1
2966	Slightly_worse	After_6_mos	0.697762
2967	Severely_bad	After_6_mos	0.468323
2968	Same	After_6_mos	0.892473
2969	Same	After_12_mos	0.267655
2970	Slightly_worse	After_6_mos	0.697762
2971	Same	Now	1
2972	Same	Now	1
2973	Severely_bad	Now	0
2974	Slightly_worse	Now	0.750073
2975	Same	After_12_mos	0.267655
2976	Slightly_worse	Now	0.750073
2977	Slightly_worse	After_6_mos	0.697762
2978	Same	After_6_mos	0.892473
2979	Same	Now	1
2980	Severely_bad	Now	0
2981	Same	Now	1
2982	Same	After_12_mos	0.267655
2983	Slightly_worse	Now	0.750073
2984	Severely_bad	After_12_mos	0.429236
2985	Same	After_12_mos	0.267655
2986	Slightly_worse	After_6_mos	0.697762
2987	Severely_bad	Now	0
2988	Slightly_worse	After_12_mos	0.622203
2989	Severely_bad	Now	0
2990	Same	After_12_mos	0.267655
2991	Severely_bad	After_12_mos	0.429236
2992	Severely_bad	After_12_mos	0.429236
2993	Slightly_worse	After_6_mos	0.697762
2994	Slightly_worse	Now	0.750073
2995	Severely_bad	Now	0
2996	Severely_bad	After_12_mos	0.429236
2997	Same	After_12_mos	0.267655
2998	Severely_bad	After_6_mos	0.468323
2999	Same	After_12_mos	0.267655
3000	Severely_bad	After_6_mos	0.468323
3001	Severely_bad	After_6_mos	0.468323
3002	Same	After_6_mos	0.892473
3003	Same	After_12_mos	0.267655
3004	Same	After_6_mos	0.892473
3005	Slightly_worse	Now	0.750073
3006	Same	After_6_mos	0.892473
3007	Same	After_12_mos	0.267655
3008	Same	Now	1
3009	Same	After_6_mos	0.892473
3010	Same	Now	1
3011	Same	Now	1
3012	Same	Now	1
3013	Slightly_worse	After_12_mos	0.622203
3014	Severely_bad	After_6_mos	0.468323
3015	Slightly_worse	After_6_mos	0.697762
3016	Same	After_6_mos	0.892473
3017	Same	Now	1
3018	Slightly_worse	Now	0.750073
3019	Slightly_worse	After_12_mos	0.622203
3020	Same	After_6_mos	0.892473
3021	Same	After_12_mos	0.267655
3022	Slightly_worse	After_6_mos	0.697762
3023	Severely_bad	Now	0
3024	Same	After_6_mos	0.892473
3025	Same	Now	1
3026	Severely_bad	Now	0
3027	Slightly_worse	After_12_mos	0.622203
3028	Same	Now	1
3029	Slightly_worse	After_12_mos	0.622203
3030	Slightly_worse	After_12_mos	0.622203
3031	Severely_bad	Now	0
3032	Severely_bad	After_12_mos	0.429236
3033	Slightly_worse	After_12_mos	0.622203
3034	Severely_bad	Now	0
3035	Slightly_worse	After_6_mos	0.697762
3036	Same	After_6_mos	0.892473
3037	Severely_bad	After_12_mos	0.429236
3038	Slightly_worse	Now	0.750073
3039	Slightly_worse	After_6_mos	0.697762
3040	Same	After_12_mos	0.267655
3041	Slightly_worse	After_12_mos	0.622203
3042	Same	Now	1
3043	Same	After_6_mos	0.892473
3044	Slightly_worse	Now	0.750073
3045	Same	Now	1
3046	Same	After_6_mos	0.892473
3047	Severely_bad	After_6_mos	0.468323
3048	Same	After_6_mos	0.892473
3049	Same	After_6_mos	0.892473
3050	Severely_bad	Now	0
3051	Severely_bad	After_6_mos	0.468323
3052	Slightly_worse	Now	0.750073
3053	Severely_bad	After_12_mos	0.429236
3054	Same	Now	1
3055	Severely_bad	After_12_mos	0.429236
3056	Slightly_worse	Now	0.750073
3057	Slightly_worse	After_6_mos	0.697762
3058	Slightly_worse	Now	0.750073
3059	Slightly_worse	Now	0.750073
3060	Same	After_12_mos	0.267655
3061	Same	After_12_mos	0.267655
3062	Slightly_worse	Now	0.750073
3063	Severely_bad	After_6_mos	0.468323
3064	Same	After_12_mos	0.267655
3065	Severely_bad	After_12_mos	0.429236
3066	Severely_bad	After_12_mos	0.429236
3067	Same	After_6_mos	0.892473
3068	Severely_bad	After_6_mos	0.468323
3069	Severely_bad	Now	0
3070	Severely_bad	After_12_mos	0.429236
3071	Slightly_worse	Now	0.750073
3072	Severely_bad	After_6_mos	0.468323
3073	Same	After_12_mos	0.267655
3074	Same	Now	1
3075	Slightly_worse	After_6_mos	0.697762
3076	Slightly_worse	After_12_mos	0.622203
3077	Slightly_worse	After_6_mos	0.697762
3078	Severely_bad	Now	0
3079	Same	After_6_mos	0.892473
3080	Same	Now	1
3081	Severely_bad	Now	0
3082	Same	After_6_mos	0.892473
3083	Severely_bad	Now	0
3084	Slightly_worse	Now	0.750073
3085	Severely_bad	Now	0
3086	Slightly_worse	After_12_mos	0.622203
3087	Same	After_6_mos	0.892473
3088	Severely_bad	After_6_mos	0.468323
3089	Same	After_6_mos	0.892473
3090	Severely_bad	Now	0
3091	Severely_bad	After_6_mos	0.468323
3092	Same	Now	1
3093	Severely_bad	After_12_mos	0.429236
3094	Slightly_worse	After_12_mos	0.622203
3095	Same	Now	1
3096	Same	After_6_mos	0.892473
3097	Same	Now	1
3098	Same	After_6_mos	0.892473
3099	Slightly_worse	Now	0.750073
3100	Same	After_12_mos	0.267655
3101	Severely_bad	After_12_mos	0.429236
3102	Severely_bad	Now	0
3103	Same	After_6_mos	0.892473
3104	Same	After_12_mos	0.267655
3105	Same	After_6_mos	0.892473
3106	Severely_bad	Now	0
3107	Same	Now	1
3108	Slightly_worse	Now	0.750073
3109	Same	Now	1
3110	Slightly_worse	After_6_mos	0.697762
3111	Same	Now	1
3112	Same	After_12_mos	0.267655
3113	Slightly_worse	Now	0.750073
3114	Severely_bad	Now	0
3115	Severely_bad	After_6_mos	0.468323
3116	Slightly_worse	After_6_mos	0.697762
3117	Same	Now	1
3118	Slightly_worse	Now	0.750073
3119	Same	After_6_mos	0.892473
3120	Same	Now	1
3121	Same	After_12_mos	0.267655
3122	Slightly_worse	After_12_mos	0.622203
3123	Slightly_worse	After_12_mos	0.622203
3124	Slightly_worse	Now	0.750073
3125	Severely_bad	Now	0
3126	Same	After_12_mos	0.267655
3127	Same	Now	1
3128	Severely_bad	After_6_mos	0.468323
3129	Severely_bad	Now	0
3130	Same	Now	1
3131	Severely_bad	After_6_mos	0.468323
3132	Severely_bad	After_6_mos	0.468323
3133	Severely_bad	After_12_mos	0.429236
3134	Severely_bad	Now	0
3135	Severely_bad	Now	0
3136	Slightly_worse	After_12_mos	0.622203
3137	Severely_bad	After_6_mos	0.468323
3138	Slightly_worse	After_12_mos	0.622203
3139	Slightly_worse	After_6_mos	0.697762
3140	Severely_bad	Now	0
3141	Slightly_worse	Now	0.750073
3142	Same	Now	1
3143	Same	After_12_mos	0.267655
3144	Slightly_worse	Now	0.750073
3145	Slightly_worse	Now	0.750073
3146	Severely_bad	Now	0
3147	Slightly_worse	After_12_mos	0.622203
3148	Severely_bad	After_6_mos	0.468323
3149	Severely_bad	After_12_mos	0.429236
3150	Severely_bad	After_12_mos	0.429236
3151	Slightly_worse	After_12_mos	0.622203
3152	Slightly_worse	After_12_mos	0.622203
3153	Same	After_12_mos	0.267655
3154	Same	After_6_mos	0.892473
3155	Severely_bad	Now	0
3156	Slightly_worse	After_12_mos	0.622203
3157	Severely_bad	After_6_mos	0.468323
3158	Slightly_worse	Now	0.750073
3159	Slightly_worse	After_6_mos	0.697762
3160	Same	After_12_mos	0.267655
3161	Severely_bad	After_12_mos	0.429236
3162	Same	After_6_mos	0.892473
3163	Slightly_worse	After_12_mos	0.622203
3164	Severely_bad	After_6_mos	0.468323
3165	Same	Now	1
3166	Severely_bad	After_6_mos	0.468323
3167	Severely_bad	After_6_mos	0.468323
3168	Slightly_worse	Now	0.750073
